Page title,URL,Brand,Car brand,Gear box,Engine,Category,Average consumption,CO2 emissions,Fiscal power,Number of doors,Price,Imglabel,XX,YY,samples_index
LLD Pro - BMW 218I ACTIVETOUR - F45 LOUNGE BVA7 (13559) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b557836cb44780719701440a2471dfcad468ad40/bmw-218i-activetour/,BMW 218I ACTIVETOUR,Eurosuper (Sans plomb),manuel,1499.0,Mini monospace 5 portes,5.8 l/100km,132 g/km,7.0,5,440,3812,14.50177001953125,-34.36420822143555,3812
LLD Pro - FORD KUGA TREND BUSI - 2.0TDCI150 4X2 (14445) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/f22f4931b9a90dd8d97a414d29fadf566b5282fe/ford-kuga-trend-busi/,FORD KUGA TREND BUSI,Diesel,manuel,1997.0,SUV 4x2,5.5 l/100km,154 g/km,8.0,5,406,2428,0.4991913437843323,-1.4537370204925537,2428
LLD Pro - LAND ROVER EVOQUE 5P SE - SI4 BVA (01520) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0c92c9181760a9328e184fa52b1d1a9e7ae1ce4b/land-rover-evoque-5p-se/,LAND ROVER EVOQUE 5P SE,Eurosuper (Sans plomb),manuel,1999.0,SUV 4x4,8.2 l/100km,188 g/km,15.0,5,617,2114,7.3318986892700195,23.449440002441406,2114
LLD Pro - MITSUBISHI L200 DC BLACK+ - DI-D181 BVAMY19 (00756) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/98d8caff83474eac7e8567ede5f10e9efd6dee3f/mitsubishi-l200-dc-black+/,MITSUBISHI L200 DC BLACK+,Diesel,manuel,2442.0,SUV 4x4,7.5 l/100km,196 g/km,8.0,4,562,1480,31.947834014892578,15.251005172729492,1480
LLD Pro - DACIA SANDERO LAUREAT - DCI 75 (00939) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0117982de10ad42b8da869a0922a371816e2b01e/dacia-sandero-laureat/,DACIA SANDERO LAUREAT,Diesel,manuel,1461.0,Berline 5 portes,3.5 l/100km,96 g/km,4.0,5,248,2939,32.349666595458984,-30.648643493652344,2939
LLD Pro - OPEL ASTRA 5P ELITE - 1.6D 136 BVM6 (17970) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8620d092a94c150b4aecb0953b320b91b13b43b4/opel-astra-5p-elite/,OPEL ASTRA 5P ELITE,Diesel,manuel,1598.0,Berline 5 portes,4.4 l/100km,116 g/km,7.0,5,325,1358,-21.538969039916992,-34.938072204589844,1358
LLD Pro - TOYOTA RAV4 COLLECTION - HYBRIDE AWD (05583) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/eea62fdf29a688778b5ed558f44f1dff168ef387/toyota-rav4-collection/,TOYOTA RAV4 COLLECTION,Eurosuper (Sans plomb),automatique,2494.0,SUV 4x4,5.1 l/100km,127 g/km,9.0,5,747,491,33.481868743896484,15.299968719482422,491
LLD Pro - SKODA KAROQ ACCESS - 1.0TSI 116 BVM6 (03734) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/d7065a3f04c14288bfe71d93d6859ecd3c7d04f8/skoda-karoq-access/,SKODA KAROQ ACCESS,Eurosuper (Sans plomb),manuel,999.0,SUV 4x2,5.3 l/100km,115 g/km,6.0,5,272,684,-36.42539596557617,29.016387939453125,684
LLD Pro - BMW 330D XDRIV.GRAN - M-SPORT ULT.BA8 (13811) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/7296eefc4c59df42787ec97f256f120de3061d9e/bmw-330d-xdriv.gran/,BMW 330D XDRIV.GRAN,Diesel,manuel,2993.0,Berline 5 portes,6 l/100km,149 g/km,15.0,5,820,3369,46.122657775878906,9.810891151428223,3369
LLD Pro - OPEL ASTRA 5P EDITI° - 1.0T.ECOTEC 105 (17949) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/32dcb46b163622cbd82e37c5a35738fe4006187e/opel-astra-5p-editi/,OPEL ASTRA 5P EDITI°,Eurosuper (Sans plomb),manuel,999.0,Berline 5 portes,4.7 l/100km,107 g/km,5.0,5,210,1374,-42.52445602416992,21.492860794067383,1374
LLD Pro - AUDI Q5 BUSINESS EXE - 2.0TDI 150 BVM6 (11848) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/26b312fc3606133e0fd4450cd4e35ae7555ebf51/audi-q5-business-exe/,AUDI Q5 BUSINESS EXE,Diesel,manuel,1968.0,SUV 4x2,4.5 l/100km,117 g/km,8.0,5,626,4098,2.7704010009765625,24.945457458496094,4098
LLD Pro - JEEP CHEROKEE NIGHT - MJT200 4X4 AD1 (00468) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/4d4dc28d84047fa38b8d77bbd4129a9c1c5d744f/jeep-cherokee-night/,JEEP CHEROKEE NIGHT,Diesel,manuel,2184.0,SUV 4x4,5.7 l/100km,149 g/km,10.0,5,589,2288,27.631000518798828,17.088613510131836,2288
LLD Pro - RENAULT KANGOO EXTREM - ENERGY TCE115 (16697) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e6fb36f73681ca9cb014194d558117100e0bb217/renault-kangoo-extrem/,RENAULT KANGOO EXTREM,Eurosuper (Sans plomb),manuel,1198.0,Mini monospace 5 portes,6.2 l/100km,140 g/km,6.0,5,264,955,-38.77808380126953,-5.357502460479736,955
LLD Pro - VOLKSWAGEN MULTIVAN TREND - 2.0TDI150 DSG7 (13166) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/fd53af8779ff715171b3bebac81d5e8a57f187cd/volkswagen-multivan-trend/,VOLKSWAGEN MULTIVAN TREND,Diesel,manuel,1968.0,Minibus,6.7 l/100km,163 g/km,9.0,4,456,250,0.451414555311203,2.6641952991485596,250
LLD Pro - FORD GALAXY TITANIUM - ECOBLUE150 IAWD (14751) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0d022bf42e0b133b8af207a3cff9264b001a0ab5/ford-galaxy-titanium/,FORD GALAXY TITANIUM,Diesel,manuel,1997.0,Monospace 5 portes,5.8 l/100km,155 g/km,9.0,5,436,2811,1.1742007732391357,0.7646256685256958,2811
LLD Pro - FORD CUSTOM KO 320L1 - H2 TREN.ECOB105 (12975) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/5c37f7bd0e75d02354dca8383bfb232fda7c29b0/ford-custom-ko-320l1/,FORD CUSTOM KO 320L1,Diesel,manuel,1995.0,Combi,6 l/100km,165 g/km,7.0,4,434,2710,1.6954593658447266,0.8832244277000427,2710
LLD Pro - DACIA LODGY 7P ADVANC - DCI 110 (01107) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/714f69335327df37511f486be6ec32acd4f14f26/dacia-lodgy-7p-advanc/,DACIA LODGY 7P ADVANC,Diesel,manuel,1461.0,Mini monospace 5 portes,4 l/100km,105 g/km,5.0,5,335,2906,27.004398345947266,-29.515445709228516,2906
LLD Pro - DACIA DOKKER ADVANCE - TCE 115 (01102) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/603b2c6c413f647a65037391bf60f9d7c7157f4c/dacia-dokker-advance/,DACIA DOKKER ADVANCE,Eurosuper (Sans plomb),manuel,1197.0,Mini monospace 5 portes,5.7 l/100km,130 g/km,6.0,5,281,2882,-37.719791412353516,-5.9388747215271,2882
LLD Pro - INFINITI Q50 PREMIUM - 2.2D BVA (00440) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/bbbf0a64aaeb86cf60b0b75681570216dd918b08/infiniti-q50-premium/,INFINITI Q50 PREMIUM,Diesel,manuel,2143.0,Tri-corps 4 portes,4.5 l/100km,119 g/km,9.0,4,536,2369,27.059465408325195,15.65041732788086,2369
LLD Pro - PEUGEOT 2008 GT-LINE - 1.2PURE.110 EAT (16886) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/27abea7fca7c38b74de8393eda4c48473d972619/peugeot-2008-gt-line/,PEUGEOT 2008 GT-LINE,Eurosuper (Sans plomb),manuel,1199.0,SUV 4x2,5.5 l/100km,114 g/km,6.0,5,311,1145,-35.42041778564453,-7.291794776916504,1145
LLD Pro - TOYOTA YARIS 5P DYNAMI - 110 VVT-I CVT (05599) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/fcf15cdac893531f8f615172e97dd9b37f866fbc/toyota-yaris-5p-dynami/,TOYOTA YARIS 5P DYNAMI,Eurosuper (Sans plomb),automatique,1496.0,Berline 5 portes,4.9 l/100km,113 g/km,5.0,5,234,597,32.74219512939453,-31.836593627929688,597
LLD Pro - CITROEN C4 CACTUS SHINE - PURETEC.110 BVM (17082) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/eb31ddb9cba6ee7803440a969966f8584c691d29/citroen-c4-cactus-shine/,CITROEN C4 CACTUS SHINE,Eurosuper (Sans plomb),manuel,1199.0,Berline 5 portes,4.6 l/100km,106 g/km,5.0,5,246,3198,-40.7420539855957,-6.5236101150512695,3198
LLD Pro - TOYOTA YARIS 5P FRA.BU - HYBRIDE 100H (05597) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/63afc529961de548676089e2fc63324b67a2465b/toyota-yaris-5p-fra.bu/,TOYOTA YARIS 5P FRA.BU,Eurosuper (Sans plomb),automatique,1497.0,Berline 5 portes,3.7 l/100km,84 g/km,3.0,5,260,494,31.553176879882812,-31.96502685546875,494
LLD Pro - PEUGEOT 308 5P ALLU.BUS - 1.2PURE.130 BVM (13137) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ee0fee75405f4b7997b16fab9306500cbfd3a38e/peugeot-308-5p-allu.bus/,PEUGEOT 308 5P ALLU.BUS,Eurosuper (Sans plomb),manuel,1199.0,Berline 5 portes,4.7 l/100km,103 g/km,6.0,5,362,1099,-32.13833999633789,-7.8853559494018555,1099
LLD Pro - BMW 340I XDRIVE 4P - M-SPORT ULT.BA8 (13850) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/2d6e4a78351b28fe6a725686f03edc7ea1bae6db/bmw-340i-xdrive-4p/,BMW 340I XDRIVE 4P,Eurosuper (Sans plomb),manuel,2998.0,Tri-corps 4 portes,7.7 l/100km,174 g/km,21.0,4,854,3534,46.878334045410156,9.427546501159668,3534
LLD Pro - CHEVROLET CAMARO COUPE - ED°50ÈM.6.2L8AT (00463) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/45a805aaf9c151245b00bb7aba077d176d1d8f81/chevrolet-camaro-coupe/,CHEVROLET CAMARO COUPE,Eurosuper (Sans plomb),manuel,6162.0,Coupé 3 portes,11.1 l/100km,252 g/km,35.0,2,1305,3079,48.697532653808594,13.90247917175293,3079
LLD Pro - FORD S-MAX TREND BUS - 2.0ECOBLUE 120 (14759) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8ae0cd0552ca5ee9064509ffaa612ec5559f677a/ford-s-max-trend-bus/,FORD S-MAX TREND BUS,Diesel,manuel,1996.0,Monospace 5 portes,5.1 l/100km,134 g/km,7.0,5,370,2533,-0.8752656579017639,-3.158102512359619,2533
LLD Pro - BMW 430I COUPE - M-SPORT BVA8 (12396) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/224c7e653726b88c999e8f5b1c599c7c7d020bc6/bmw-430i-coupe/,BMW 430I COUPE,Eurosuper (Sans plomb),manuel,1997.0,Coupé 3 portes,6.1 l/100km,137 g/km,15.0,2,860,3237,13.845057487487793,41.5285758972168,3237
LLD Pro - BMW 218D XDR.ACTIVE - TOUR.LOUNGE BVA (12731) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/794d3435e958533b726c44481da6f5d2c15904ce/bmw-218d-xdr.active/,BMW 218D XDR.ACTIVE,Diesel,manuel,1995.0,Mini monospace 5 portes,4.7 l/100km,124 g/km,8.0,5,539,3770,0.009337947703897953,14.028728485107422,3770
LLD Pro - FORD KA+ BLACK EDIT° - 1.2 85CH (13751) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/da58f1637c23084762d6d9c29cdccbb348631880/ford-ka+-black-edit/,FORD KA+ BLACK EDIT°,Eurosuper (Sans plomb),manuel,1198.0,Micro 5 portes,5 l/100km,114 g/km,5.0,5,219,2451,-42.09083938598633,-5.797487258911133,2451
LLD Pro - BMW X2 SDRIVE 1.8I - LOUNGE+DKG7 (14021) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/93efe3f2500c1d73e706fd6f813cc743d57498f5/bmw-x2-sdrive-1.8i/,BMW X2 SDRIVE 1.8I,Eurosuper (Sans plomb),manuel,1499.0,SUV 4x2,5.6 l/100km,129 g/km,7.0,5,508,3024,7.037472724914551,-34.014068603515625,3024
LLD Pro - CITROEN BERLINGO MULTIS - FEEL BHDI 100 (14155) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/83bffca0a7610bf429020a31b9825dd68cc7bfa7/citroen-berlingo-multis/,CITROEN BERLINGO MULTIS,Diesel,manuel,1560.0,Mini monospace 5 portes,4.3 l/100km,113 g/km,5.0,5,254,3130,-26.015913009643555,-34.755306243896484,3130
LLD Pro - CITROEN C4 CACTUS FEEL - PURETE.110 EAT (17084) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/1e5ba0418fcc32efe461881006d2cc33c828002c/citroen-c4-cactus-feel/,CITROEN C4 CACTUS FEEL,Eurosuper (Sans plomb),manuel,1199.0,Berline 5 portes,5.1 l/100km,114 g/km,6.0,5,245,3201,-40.6823616027832,-6.0111517906188965,3201
LLD Pro - RENAULT KOLEOS ZEN - DCI130 4X2 (23073) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/3dd502e0784b9355fb5ab9412b074ccabbf5452a/renault-koleos-zen/,RENAULT KOLEOS ZEN,Diesel,manuel,1598.0,SUV 4x2,4.6 l/100km,120 g/km,7.0,5,465,1067,-7.697263717651367,-34.4935302734375,1067
LLD Pro - VOLVO S60 BUSINESS - D3 150 BM6 (06079) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/97327655d96eedc0a7c1ac704485b2af918af64f/volvo-s60-business/,VOLVO S60 BUSINESS,Diesel,manuel,1969.0,Tri-corps 4 portes,4 l/100km,105 g/km,7.0,4,470,96,-4.069462299346924,3.717133045196533,96
LLD Pro - MERCEDES GLA SENSATION - 180 BA7 (10832) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/006f8d66cafb7c32c77a8ffff36696dcc048bbf4/mercedes-gla-sensation/,MERCEDES GLA SENSATION,Eurosuper (Sans plomb),manuel,1595.0,SUV 4x2,6.1 l/100km,138 g/km,7.0,5,446,1773,-8.83402156829834,-35.35322952270508,1773
LLD Pro - ALFA ROMEO STELVIO BUSINES - 2.2D 180 Q4 AT8 (00974) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ca14db59735d7a66644a3f796f12c23854d7d213/alfa-romeo-stelvio-busines/,ALFA ROMEO STELVIO BUSINES,Diesel,manuel,2143.0,SUV 4x4,4.7 l/100km,127 g/km,10.0,5,682,3953,26.425413131713867,19.712926864624023,3953
LLD Pro - RENAULT ALASKAN DC LIFE - DCI 160 (24583) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/7329590bdb7d408faa3c420a1442a316f0dc3d16/renault-alaskan-dc-life/,RENAULT ALASKAN DC LIFE,Diesel,manuel,2298.0,SUV 4x4,6.3 l/100km,167 g/km,8.0,4,532,4150,30.355979919433594,15.308328628540039,4150
LLD Pro - AUDI Q5 DESIGN - TDI 190 QUA.STR (11271) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/41d5ec5d8649698f72ca44e689a0075cd8a0d06b/audi-q5-design/,AUDI Q5 DESIGN,Diesel,manuel,1968.0,SUV 4x4,5 l/100km,132 g/km,10.0,5,733,4093,7.390915393829346,33.93003463745117,4093
LLD Pro - FIAT TIPO SW EASY - 1.4 95CH (08717) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/4a23b9cb2eaea5f5467cd877228cbe386e4c76fd/fiat-tipo-sw-easy/,FIAT TIPO SW EASY,Eurosuper (Sans plomb),manuel,1368.0,Break 5 portes,6.4 l/100km,138 g/km,6.0,5,260,2673,26.040454864501953,-14.756111145019531,2673
LLD Pro - RENAULT KANGOO ICONIC - ENERG.DCI90 EDC (28086) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/3fba8b8b1296d174721a12c57663a3ef69985011/renault-kangoo-iconic/,RENAULT KANGOO ICONIC,Diesel,manuel,1461.0,Mini monospace 5 portes,4.8 l/100km,125 g/km,5.0,5,312,885,28.251630783081055,-28.573284149169922,885
LLD Pro - OPEL INSIGNIA 5P BUS - PACK 1.6D136 BA (17395) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/a8149d8e2f7d18eee59be40dab5391605e5c2a35/opel-insignia-5p-bus/,OPEL INSIGNIA 5P BUS,Diesel,manuel,1598.0,Berline 5 portes,5.4 l/100km,141 g/km,8.0,5,413,1455,-11.685022354125977,-36.011714935302734,1455
LLD Pro - FORD CUSTOM KO 320L2 - H1 TREN.ECOB105 (12980) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/729ed9bbe9258be35fdffd0a58ebc9864181fd9f/ford-custom-ko-320l2/,FORD CUSTOM KO 320L2,Diesel,manuel,1995.0,Combi,6.1 l/100km,168 g/km,7.0,4,441,2709,1.8222401142120361,1.4846309423446655,2709
LLD Pro - SUZUKI BALENO PACK - 1.0 BOOSTER.BVA (00452) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/dd46296a9f2f8bb36500c8a0bab5e3716660e7a0/suzuki-baleno-pack/,SUZUKI BALENO PACK,Eurosuper (Sans plomb),manuel,998.0,Berline 5 portes,5.5 l/100km,124 g/km,6.0,5,268,767,-37.28974914550781,29.192106246948242,767
LLD Pro - OPEL COMBO LIFE L1H1 - INN°1.5D130 BVA (17613) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ff7304ca9660c07b3c77c5c3e1a9aa99279aa04b/opel-combo-life-l1h1/,OPEL COMBO LIFE L1H1,Diesel,manuel,1499.0,Mini monospace 5 portes,4.3 l/100km,114 g/km,7.0,5,417,1378,17.423131942749023,-34.22726821899414,1378
LLD Pro - LAND ROVER DISCOVERY SPORT - PUR.TD4 150 BVA (01590) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/6a60a153cc9ec4a8bd51784b9690b5037893122d/land-rover-discovery-sport/,LAND ROVER DISCOVERY SPORT,Diesel,manuel,1999.0,SUV 4x4,6.4 l/100km,158 g/km,10.0,5,538,2075,2.400024175643921,12.619590759277344,2075
LLD Pro - RENAULT GRAND SCENIC - ZEN TCE140 (24968) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/da74cd538153673d91bfc6407bb174baab46ccf1/renault-grand-scenic/,RENAULT GRAND SCENIC,Eurosuper (Sans plomb),manuel,1330.0,Mini monospace 5 portes,5.6 l/100km,125 g/km,7.0,5,351,1048,21.540477752685547,-14.436166763305664,1048
LLD Pro - SMART FORFOUR PERFECT - 0.9 66KW/90 BVA (00360) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/50eedebc11d7f155779b0ff174f2a7fc11fbc538/smart-forfour-perfect/,SMART FORFOUR PERFECT,Eurosuper (Sans plomb),manuel,898.0,Micro 5 portes,5.1 l/100km,117 g/km,4.0,5,294,713,-29.139497756958008,24.211097717285156,713
LLD Pro - VOLKSWAGEN TOURAN 7P TR.BU - 1.6TDI115 BVM6 (10998) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/5d5d2d6f927fc57275119e7260ee996f3942af31/volkswagen-touran-7p-tr.bu/,VOLKSWAGEN TOURAN 7P TR.BU,Diesel,manuel,1598.0,Mini monospace 5 portes,4.6 l/100km,109 g/km,6.0,5,339,442,-20.30634880065918,-34.75730895996094,442
LLD Pro - CITROEN C1 5P SHINE - VTI 72 BVM (16103) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/c1167e9e35d70edf8f9d231b72ac5d6eb900316f/citroen-c1-5p-shine/,CITROEN C1 5P SHINE,Eurosuper (Sans plomb),manuel,998.0,Micro 5 portes,4.1 l/100km,93 g/km,4.0,5,203,3103,-41.990821838378906,19.75432586669922,3103
LLD Pro - PEUGEOT 2008 ACTIVE - 1.2PURETCH82 (16417) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/5729150e5af21a95bb998bfca220a152c5aec855/peugeot-2008-active/,PEUGEOT 2008 ACTIVE,Eurosuper (Sans plomb),manuel,1199.0,SUV 4x2,5 l/100km,112 g/km,4.0,5,242,1162,-40.961769104003906,-6.180809497833252,1162
LLD Pro - MINI CLUBMAN COOPER - 136 BVA7 (02414) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/7a0e8884ff12e407eb4d6a5ab155cc8283b5e04a/mini-clubman-cooper/,MINI CLUBMAN COOPER,Eurosuper (Sans plomb),manuel,1499.0,Break 5 portes,5.7 l/100km,130 g/km,7.0,5,436,1531,14.968775749206543,-34.646507263183594,1531
LLD Pro - KIA NIRO A.BUSINESS - 1.6GDI105 DCT6 (01496) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/a13e0a372a293a6324a2eacfa2234841006bc16e/kia-niro-a.business/,KIA NIRO A.BUSINESS,Eurosuper (Sans plomb),manuel,1580.0,SUV 4x2,3.4 l/100km,79 g/km,5.0,5,359,2011,-18.97394371032715,-33.09272766113281,2011
LLD Pro - MERCEDES V EXTRA-L DESIG - 220D BM6 (08330) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/23215a36f4df48e1acae6280f70a3da5f955ce96/mercedes-v-extra-l-desig/,MERCEDES V EXTRA-L DESIG,Diesel,manuel,2143.0,Monospace 5 portes,6.1 l/100km,179 g/km,9.0,4,643,1820,26.887836456298828,18.601402282714844,1820
LLD Pro - FORD FIESTA 3P TR.BU - NAV 1.1 85CH (14184) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/958de6706f1608c20927066ac2992d8435055501/ford-fiesta-3p-tr.bu/,FORD FIESTA 3P TR.BU,Eurosuper (Sans plomb),manuel,1084.0,Berline 3 portes,5.1 l/100km,110 g/km,4.0,3,198,2772,-47.03300857543945,23.69734764099121,2772
LLD Pro - MAZDA MAZDA 3 5P DYNA - 2.2SKY-D150 BVA (00633) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/d5492762da16c2c4ad46d059ce13f013ecf55905/mazda-mazda-3-5p-dyna/,MAZDA MAZDA 3 5P DYNA,Diesel,manuel,2191.0,Berline 5 portes,4.8 l/100km,127 g/km,8.0,5,462,1865,28.106027603149414,14.02839469909668,1865
LLD Pro - BMW X2 SDRIVE 1.8D - PREMIERE BVM6 (13426) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8281c3a756298ff1f10798b53ac94ca46914b726/bmw-x2-sdrive-1.8d/,BMW X2 SDRIVE 1.8D,Diesel,manuel,1995.0,SUV 4x2,4.5 l/100km,119 g/km,8.0,5,547,3022,0.056433841586112976,15.383913040161133,3022
LLD Pro - SKODA OCTAVIA 5P ACTI - 1.6TDI 116 BVM5 (03661) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ac313dca4bc7adff3c37961847db115b6f598fff/skoda-octavia-5p-acti/,SKODA OCTAVIA 5P ACTI,Diesel,manuel,1598.0,Berline 5 portes,4.1 l/100km,100 g/km,6.0,5,310,708,-22.72602081298828,-34.43174362182617,708
LLD Pro - PEUGEOT 5008 GT-LINE - PURETECH 130 6C (15775) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/04c03f84cbc9b5b45dd865c2352413c891be29f3/peugeot-5008-gt-line/,PEUGEOT 5008 GT-LINE,Eurosuper (Sans plomb),manuel,1199.0,SUV 4x2,5.1 l/100km,118 g/km,7.0,5,407,1222,-30.669780731201172,-7.429885387420654,1222
LLD Pro - PEUGEOT 308 5P ACTIVE - 1.2PURETECH110 (15262) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8df459bfe21fb0443fec7c56b5453c43cf68177e/peugeot-308-5p-active/,PEUGEOT 308 5P ACTIVE,Eurosuper (Sans plomb),manuel,1199.0,Berline 5 portes,4.7 l/100km,108 g/km,6.0,5,305,1182,-36.062198638916016,-7.533016204833984,1182
LLD Pro - NISSAN XTRAIL 5P ACENT - DCI 130 (05910) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8cfac4451ba4e4d9aeb0d74964dd9c2e0f3002d3/nissan-xtrail-5p-acent/,NISSAN XTRAIL 5P ACENT,Diesel,manuel,1598.0,SUV 4x2,4.9 l/100km,129 g/km,7.0,5,383,1317,-15.63713264465332,-35.43760681152344,1317
LLD Pro - CHEVROLET CAMARO CABRIOL. - ED°50ÉM.2.0L8AT (00453) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b58aa322976cd61ae5602e9641aec6644e4b163c/chevrolet-camaro-cabriol./,CHEVROLET CAMARO CABRIOL.,Eurosuper (Sans plomb),manuel,1998.0,Cabriolet 2 portes,8.1 l/100km,184 g/km,12.0,2,1198,3085,16.167478561401367,44.597373962402344,3085
LLD Pro - DACIA LODGY 5P SILVER - DCI 110 (00651) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/469437f15e26cead3075678290fc2896aeb348e8/dacia-lodgy-5p-silver/,DACIA LODGY 5P SILVER,Diesel,manuel,1461.0,Mini monospace 5 portes,4 l/100km,105 g/km,5.0,5,304,2911,29.208057403564453,-29.42098617553711,2911
LLD Pro - VOLKSWAGEN GOLF 5P CONNECT - 1.6TDI115 BVM5 (13333) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/eb6d4fb0bfa2dc3494b3383501f79d3f6f4819e3/volkswagen-golf-5p-connect/,VOLKSWAGEN GOLF 5P CONNECT,Diesel,manuel,1598.0,Berline 5 portes,4.1 l/100km,100 g/km,6.0,5,362,325,-18.463104248046875,-34.04429626464844,325
LLD Pro - MERCEDES B INSPIRATION - 180 BM6 (08896) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/c8f38f832cd9fe2c737f63b468ee45673fe20ee7/mercedes-b-inspiration/,MERCEDES B INSPIRATION,Eurosuper (Sans plomb),manuel,1595.0,Mini monospace 5 portes,6.5 l/100km,148 g/km,7.0,5,427,1711,-10.255108833312988,-36.19352340698242,1711
